,EMI,ROI,EligibleLoanAmount
96647,975,0.088838269,10200
96650,909,0.131567521,15000
96651,103.278,0.166666667,11100
96654,189.4,0.159239953,12270
96657,868,0.097880018,19500
96663,193.910976,0.218016891,18000
96665,340,0.253731343,9360
96670,1111.95,0.24110192,9854.1
96671,575.55,0.113396578,26400
96672,243.586096,0.102897641,23431.2
96673,1320.0022,0.180327869,9000
96680,488.244141,0.163389944,33600
96681,1291.5,0.155761925,18000
96682,999.6,0.199935995,43500
96683,1339,0.118088015,11100
96686,783.63923,0.094612947,19200
96690,399.251195,0.102736653,15000
96698,453.71205,0.141630901,13800
96705,335.398882,0.100557654,12480
96715,304.070382,0.131869086,45000
96717,61.7435,0.259259259,9900
96723,3411.202624,0.207858048,25718.4
96727,289.9,0.224746104,15450
96729,65.09152,0.17218543,6300
96730,218.8,0.098611862,12000
96733,3226.497849,0.177022467,27000
96738,1189.303398,0.145226088,6396.000001
96743,642.710313,0.199935995,12600
96744,594.22386,0.19929538,24600
96748,512.2827,0.155761925,50100
96749,858.3696,0.180327869,18095.7
96755,241.73087,0.180932099,19500
96761,2107.0093,0.206286213,28650
96762,319.748721,0.113396578,19500
96763,639.8,0.242366846,14940
96764,70,0.065420561,9900
96767,31.0216,0.074074074,18000
96771,177.695,0.2,9722.400001
96773,849.983,0.145299145,7499.999999
96782,2452,0.196916158,8100
96783,953.096823,0.24110192,22500
96784,210,0.056603774,11098.8
96785,0,0.134199134,13440
96789,2917.5,0.162829636,15000
96790,285,0.159663866,9420.000001
96791,10.595556,0.228275969,9000
96797,46.138,0.145299145,9900
96799,112.491216,0.24110192,7749.299999
96800,349.9965,0.259259259,15000
96803,306.729819,0.24110192,11700
96809,198.099,0.152542373,12600
96810,624.295838,0.172253952,18000
96811,1234.497531,0.198011067,19500
96813,1529.1,0.145226088,36000
96819,1119.65,0.242366846,33000
96822,336.7665,0.130434783,36000
96823,460.06465,0.125338931,30000
96825,3944.998422,0.136292969,48804.6
96827,3298.5,0.180260677,18210
96834,884,0.094202899,15900
96836,487.79729,0.213217939,22041
96842,361.5,0.230769231,11400
96843,98.915065,0.209173586,8420.100001
96844,368.99836,0.075785582,16950
96845,2399.25,0.242366846,23400
96846,724.71,0.224806202,12900
96851,561.75,0.069680901,24000
96858,2247,0.130283528,11400
96859,2278.8,0.159593243,23400
96861,772.0944,0.248120301,11545.2
96867,170.035558,0.192702026,15000
96869,1253.596866,0.238617329,18525
96870,356.5,0.134199134,14700
96871,420,0.259259259,8939.999999
96872,1050,0.095022624,36126
96874,183.70926,0.159593243,7200
96877,0,0.2,15942.6
96881,1279.56801,0.242366846,10500
96882,239.832,0.193548387,15000
96883,110.676324,0.186595087,17100
96885,335.89332,0.222999223,22500
96888,193.952,0.137931034,10500
96891,249.9975,0.111111111,12900
96892,741.00195,0.163179916,13800
96893,1278.701346,0.118632117,27000
96895,2290,0.102736653,37049.4
96901,700,0.259259259,11400
96902,498.585384,0.163109884,6000.000001
96903,190.359,0.230769231,37962.6
96905,1999.995,0.090909091,46800
96908,127.988894,0.128464354,15600
96909,40.6224,0.152542373,22200
96911,802.5,0.096657633,8399.999999
96915,0,0.166597216,19500
96916,73.663616,0.14266118,14400
96920,962.5,0.215686275,12600
96921,334.5755,0.259259259,16500
96923,230.39129,0.163109884,19440
96928,437.1765,0.159310635,21600
96930,3874.097961,0.169366226,10221.3
96939,285.75,0.05970851,25560
96940,3073.5,0.170055606,25500
96942,30.335712,0.168330007,18000
96945,1008.4535,0.156118143,12300
96946,70.4781,0.173553719,11250
96952,720.545,0.147485081,25800
96953,65.18711,0.193223074,16500
96954,2925,0.163179916,19500
96955,673.5,0.118709791,3420
96958,85.134,0.259259259,8100
96964,379.9981,0.159663866,7200
96966,164.0008037,0.038461538,0
96975,66.46284,0.24110192,11250
96977,36.257929,0.054015703,129129.3
96978,501.792817,0.23821132,36000
96979,182.1314,0.099099099,14989.2
96980,495.694628,0.15067097,16500
96988,76.93575,0.221789883,10200
96990,900,0.152542373,15311.7
96993,318.929688,0.121728438,7499.999999
96994,689.50197,0.164578112,16350
96997,89,0.081726354,33000
96998,44.815,0.2,11520
96999,378.75,0.131567521,15900
97000,472.5,0.136069114,15300
97004,1043.101,0.224806202,16500
97005,2880.00288,0.125874126,28860.6
97007,315.2,0.136143746,54000
97008,2896.95,0.216239517,42000
97011,25.0656,0.193548387,8700.000001
97014,267,0.081726354,15600
97028,1400,0.166666667,690.0000012
97029,351.9888,0.137931034,7499.999999
97036,197.719412,0.239485892,21600
97041,378,0.158957107,12687.9
97050,800,0.166666667,18900
97053,1658.8,0.203314213,6840
97055,192.28,0.080375207,2415.6
97057,1050.126,0.259259259,9000
97059,920.79273,0.176615891,16800
97061,136.07272,0.133749134,12015
97070,139.74212,0.089253188,9420.000001
97074,1122,0.092558984,11700
97075,3700,0.156118143,10342.8
97076,1260,0.095022624,14400
97080,472.5,0.118942731,9600.000001
97082,215.0654,0.180327869,20100.6
97084,1470,0.173553719,33900
97104,142.99428,0.125109361,4075.2
97120,545.839987,0.152470548,22200
97121,1524.998475,0.132321041,25500
97122,157,0.059089198,12099.9
97124,657.276638,0.23821132,7499.999999
97125,20.121045,0.21253642,12000
97130,1096.2081,0.115044248,20818.5
97131,144.445392,0.119640813,31500
97133,2173.5,0.126561272,30600
97140,484.5,0.139044339,20100
97141,625.4,0.23821132,314.3999988
97143,1840.996318,0.155476733,6000.000001
97144,2489,0.19929538,36600
97148,1699.5,0.101769514,9795.6
97150,148.02368,0.114652501,18000
97151,637.5,0.078341014,18600
97152,162.138195,0.24110192,8651.999999
97155,173.572308,0.208798164,38400
97157,1270.8,0.24110192,26400
97158,566.79,0.21253642,15000
97159,70.603554,0.152470548,9600.000001
97163,997.675274,0.16345993,17612.4
97169,163.814,0.259259259,25500
97176,378.859275,0.168399168,24000
97178,837.20322,0.243570348,9600.000001
97179,25.545624,0.137856712,11400
97184,124.6525,0.259259259,9000
97185,130,0.115044248,8399.999999
97191,1368.5,0.138673557,15000
97194,31.8605,0.259259259,6900.000001
97201,143.584515,0.24110192,6000.000001
97202,28.572992,0.248346362,15600
97207,97.61892,0.200639488,25800
97210,119.931812,0.144860612,15900
97211,139.9916,0.122807018,1500.000001
97218,1126.947951,0.170055606,30000
97224,31.397467,0.21253642,11400
97227,270.00225,0.183673469,18600
97229,1143.6,0.222334552,17748
97232,636.75,0.123959702,12600
97237,2331,0.099909991,12000
97240,618.75,0.076212471,19500
97243,859.2,0.17681923,9600.000001
97246,2011.2312,0.180327869,21000
97248,176.38662,0.199359488,27000
97249,78.116381,0.242366846,14400
97250,414,0.084249084,19500
97251,204,0.063670412,39300
97252,1350,0.212598425,14760
97258,430.0056,0.193548387,18749.1
97261,278.1792,0.163179916,11400
97263,579.6,0.126561272,11400
97268,1200,0.166666667,24000
97271,779.697401,0.206286213,13380
97277,85.6083,0.18699187,16452
97281,0,0.191919192,9360
97286,457.5,0.132321041,11400
97289,1266,0.240410179,11400
97290,280.7668,0.159663866,24600
97311,332.5404,0.078341014,17100
97313,837.273006,0.15067097,45000
97314,850,0.145299145,15750
97319,693.7537,0.084668192,20031
97322,735.0375,0.257002749,24322.2
97325,87.1664,0.137931034,15000
97326,2623.95,0.199935995,13800
97327,432.42232,0.204201814,10676.4
97332,440.398532,0.068380846,18600
97336,757.959784,0.194782189,10608
97341,846.78,0.204201814,14400
97343,794.57694,0.092558984,20884.5
97348,1162,0.188575138,12750
97351,2294.374329,0.126103295,13645.8
97352,816.32,0.242424242,34026
97357,32.09121,0.173212071,12600
97358,832.5,0.084668192,36000
97362,1349.5,0.21253642,14544
97366,77.363,0.090909091,4500
97369,1220.89835,0.242366846,26208
97370,1640,0.140893471,21000
97371,1224,0.11971831,5862.300001
97376,617.831216,0.204201814,21000
97384,1999.804,0.166666667,18600
97386,81.246,0.180327869,9000
97388,243.69252,0.197431782,12900
97389,3.409875,0.136069114,19500
97390,363.316976,0.211605172,45000
97395,957.48109,0.087174806,20400
97397,26.97263,0.213217939,21600
97399,82.588536,0.213341724,16200
97405,1299.5,0.206286213,10996.8
97410,1592.9982,0.152542373,12480
97414,106.5,0.066293184,5896.8
97415,180,0.056603774,0
97418,2470,0.159663866,18517.2
97420,26.432,0.248346362,11400
97422,227.9988,0.107142857,15000
97425,449.5,0.082484632,27000
97432,1290.15,0.222818062,15000
97438,854,0.078680671,19200
97441,165.7128,0.208860759,18000
97443,699.993,0.259259259,18900
97444,1820,0.21875,12780
97445,700,0.259259259,16978.8
97446,2009.97856,0.118165785,17698.5
97449,76.3875,0.259259259,6000.000001
97451,360,0.152542373,8398.8
97453,32.616,0.166666667,5400
97455,522,0.080036799,13510.8
97457,170,0.145299145,10200
97470,120.284775,0.099504728,14400
97471,1004,0.111505997,28500
97473,606.001515,0.131567521,19281.6
97474,460,0.18699187,16277.1
97475,43.448652,0.24110192,14700
97476,2181.533418,0.170055606,97500
97477,23.0405,0.259259259,8399.999999
97484,923.99769,0.187652315,29010
97488,1950.0039,0.115044248,15000
97489,44.582841,0.24110192,10500
97490,229.80925,0.1507431,9000
97491,1100,0.215686275,17850
97494,1270.8,0.24110192,10800
97495,584.7,0.163109884,25800
97498,1049,0.094940719,24600
97499,108.124649,0.19929538,7499.999999
97502,660,0.076212471,18000
97511,350.0035,0.259259259,10500
97514,65.086912,0.238617329,7800.000001
97516,1467.327448,0.195947576,14658.6
97519,30.51,0.130434783,22500
97521,59.5,0.056158565,51000
97523,22.11462,0.179655455,16138.2
97530,5.4094,0.145299145,15000
97533,223.7222,0.115044248,19500
97539,147.4,0.128464354,13350
97540,185.801858,0.085003202,10200
97546,840,0.21875,7200
97550,205.64415,0.217221135,10200
97551,410,0.075785582,48000
97552,1270.796823,0.24110192,15475.5
97553,929,0.085003202,20310
97555,738.001845,0.155761925,11100
97558,26.187875,0.08045977,21600
97565,2698.5,0.152470548,44194.8
97567,155.092905,0.186131684,10500
97571,291.431,0.08045977,10800
97573,972.162,0.139414802,15000
97574,2794.5,0.157042907,26100
97582,954.18,0.200703381,18000
97601,87.284,0.166666667,8111.999999
97602,44.2702,0.206349206,630
97603,602.70294,0.128160418,6372
97605,704.5488,0.193548387,30000
97606,525,0.08045977,60000
97608,293.3952,0.122807018,2549.999999
97613,0,0.242366846,11400
97620,766.699065,0.085505258,16500
97629,1270.8,0.24110192,21000
97634,2399.25,0.242366846,22500
97635,850.64,0.131869086,12450
97638,872.2,0.199487672,22200
97639,1984,0.165554072,23100
97640,249.502518,0.24110192,15000
97641,1899,0.159593243,16500
97642,122.76304,0.151103565,9000
97643,437.1696,0.152542373,2722.5
97647,465,0.2,10087.2
97651,424.375,0.195171026,27025.2
97652,209.199427,0.23821132,839.9999988
97655,0,0.175257732,27000
97666,650.4,0.139858937,30000
97675,59.39901002,0.047165317,0
97680,249.801249,0.111032092,13500
97682,2794.5,0.157042907,60000
97687,16.1088,0.193548387,6900.000001
97693,370,0.068901304,11100
97694,601.92,0.090081893,12000
97697,167.2,0.094612947,31200
97701,1295.795781,0.097228491,12068.7
97702,99.428,0.259259259,12900
97703,1424.246202,0.159593243,9859.200001
97704,16.4445,0.130434783,17100
97708,412.5,0.215686275,5550.000001
97709,63.024685,0.23821132,16500
97711,165.5367,0.173553719,9000
97712,741.301765,0.150021249,13950
97713,34.158657,0.206286213,13500
97715,244.35,0.140080832,13200
97716,1488.841965,0.110715874,30000
97717,3733.5,0.19929538,27300
97722,687,0.255675475,30000
97723,90.283986,0.24110192,11700
97731,262.5,0.207920792,9441.9
97735,681.96249,0.254287845,5460.000001
97737,347.28705,0.141630901,19500
97740,714.99571,0.125109361,15350.4
97742,12.106,0.166666667,23400
97746,222.435,0.2,14700
97748,29.99918291,0.029126214,27900
97750,148.768,0.166666667,9299.999999
97751,1476.8,0.155833193,18600
97752,1738.798551,0.126561272,21240
97755,254.7,0.07825606,19764
97756,2223.144616,0.144860612,12000
97758,708.75,0.086340795,10418.4
97760,50.69502,0.132697311,17092.8
97761,49.12106,0.188969992,3300.000001
97762,1370.00274,0.215070644,27000
97764,506,0.084249084,21240.3
97767,976.5,0.218139171,14255.4
97771,592.1937,0.173553719,11550
97777,1399.9965,0.259259259,9000
97780,870.29,0.224806202,690.0000012
97781,34.606,0.166666667,6599.999999
97782,1862.7,0.15067097,17160
97783,3519,0.190021059,22230
97786,555,0.156118143,12021.6
97787,90.119418,0.180260677,4500
97792,242.4,0.074074074,28500
97797,137.49,0.2,15000
97798,321.470025,0.135172533,12900
97800,3022.5,0.167707033,32055.9
97803,124.88896,0.242366846,3864.6
97807,1475,0.227799228,12600
97825,37.911349,0.242366846,9530.700001
97828,1375,0.215686275,17100
97830,4.1055,0.145299145,9600.000001
97839,454,0.185004075,2804.4
97841,2204.3,0.239485892,60600
97843,137.53233,0.24110192,18600
97845,82.91647,0.218444705,22916.4
97847,510,0.145299145,22500
97849,344.1945,0.191919192,33000
97852,4103.3,0.18153544,19500
97858,0,0.227799228,27000
97862,1025.99886,0.102333932,30000
97863,616.162589,0.242366846,21218.4
97865,3465,0.187652315,34920
97867,848.99717,0.220576773,22005
97868,28.462,0.159663866,6300
97869,0,0.224806202,7200
97870,3679.99816,0.155405405,21600
97871,436.25,0.148573861,17700
97878,1807,0.122036874,13500
97879,950,0.159663866,12000
97881,635.4,0.24110192,12000
97887,703,0.159663866,26100
97889,158.15232,0.161073826,12600
97895,53.760258,0.245738422,12000
97898,1493.4,0.19929538,18000
97900,731.5,0.094612947,18720
97902,335.744647,0.242366846,12000
97903,430,0.097065463,10200
97910,1637.5,0.061473487,33000
97911,1324.5765,0.115044248,21381.6
97912,0,0.166666667,9839.999999
97918,539.8,0.21253642,21000
97922,560,0.21875,3445.2
97926,525,0.14893617,19500
97929,1325.987667,0.24110192,21000
97936,107.471,0.259259259,11100
97937,418.18032,0.155761925,11400
97948,157.6449,0.159663866,8323.2
97949,428.45,0.094612947,4500
97955,46.26728,0.199679872,20400
97959,1162.9938,0.16233875,6599.999999
97961,131.5092,0.224806202,15000
97966,332.85131,0.094612947,13800
97967,700,0.259259259,15600
97970,41.1201,0.242997729,5479.2
97977,257.2,0.060415296,23100
97979,1443.00333,0.099909991,76875.9
97981,962.5,0.215686275,11250
97982,95.481155,0.199679872,10800
97986,2272.5,0.131567521,18000
97987,570,0.159663866,13944
97992,189.488988,0.24110192,18480
98002,259.25,0.078341014,9299.999999
98005,741.721425,0.084668192,15000
98009,1311,0.121265378,42000
98013,2331,0.114652501,123246.6
98017,270,0.082568807,42000
98019,304.4314,0.206349206,12000
98023,1302.43178,0.099828968,27600
98030,696.15,0.133974192,10800
98031,1270.8,0.24110192,31800
98032,434.6441,0.145299145,18300
98034,699.993,0.259259259,18600
98035,42.9312,0.193548387,10800
98038,4.2347,0.190283401,5400
98041,3875,0.236641221,10500
98047,900,0.152542373,15000
98051,7.69101,0.19929538,8433
98052,2870,0.102978113,57422.4
98053,674.75,0.21253642,22500
98063,899.5,0.152470548,21000
98068,649.75,0.206286213,9900
98073,745,0.129677981,23400
98078,362.39849,0.131190269,26100
98080,688.50135,0.118942731,6239.999999
98081,295.237644,0.239485892,5400
98082,85.2,0.066293184,7800.000001
98085,75.2688,0.193548387,10800
98087,1202.25,0.255675475,15600
98098,83.52288,0.216423758,10800
98101,1672.5,0.10031489,15300
98104,1111.95,0.24110192,12535.8
98105,34.081014,0.259149504,8700.000001
98112,1164.8,0.14266118,18000
98113,120,0.107142857,2400.000001
98115,122.1712,0.224806202,11400
98116,840.092589,0.242366846,6300
98119,257.041964,0.21253642,22650
98121,1084.8,0.213341724,12300
98124,883.958885,0.206286213,21600
98130,270.64785,0.141630901,13710.3
98131,1662,0.076724218,19648.2
98133,168.598314,0.144275201,8618.4
98142,107.8137,0.212598425,8640
98147,2474.9967,0.141630901,18000
98155,46.1176,0.253731343,12600
98164,53.6848,0.224806202,14250
98168,330.0033,0.248120301,21600
98179,992.927158,0.206286213,15900
98182,1237.4166,0.122807018,22500
98187,598,0.084249084,17100
98188,2361.75,0.239485892,17700
98189,1270.8,0.24110192,25365
98190,1253.6,0.238617329,5184
98191,524.3,0.069680901,16500
98193,77.3546,0.224806202,5100.000001
98196,675,0.118942731,9000
98202,172.46255,0.1507431,12900
98204,317.5,0.240986717,2408.4
98206,2192.00274,0.215070644,40200
98210,592,0.128919861,23400
98214,1642.501095,0.098693105,33000
98218,410,0.075785582,36000
98219,71.9031,0.151103565,10800
98224,83.899161,0.077405665,10800
98232,123.389,0.259259259,19046.4
98238,316.3608,0.122807018,30000
98239,0,0.2,5699.999999
98241,203.75595,0.220272904,12000
98242,593.1054,0.152542373,26190
98243,744,0.085086917,13500
98244,749.546,0.084668192,15000
98245,325.198374,0.139858937,9000
98250,2937.5,0.105145414,20100
98253,312,0.107142857,8100
98255,2475,0.215686275,18030
98257,1046.5,0.130056546,45000
98258,940.9,0.088422972,18600
98261,268.48926,0.082147774,30000
98262,5060,0.168330007,43500
98263,85.267,0.259259259,20850
98264,1184.108984,0.166249792,2610
98266,230.5632,0.122807018,18000
98267,155.4805,0.259259259,16500
98268,424.9875,0.130434783,7943.100001
98269,1270.8,0.24110192,19200
98272,3237.3,0.193418293,9000
98274,109.480375,0.191919192,10500
98275,49.135482,0.24110192,10182
98276,1638.453168,0.127704117,23479.5
98278,1349.5,0.21253642,24600
98279,640,0.2,9600.000001
98280,346.41835,0.214145383,23400
98285,2239.3,0.242366846,21600
98286,27.2455,0.224806202,6238.8
98287,318.6725,0.2,19020
98289,568.00284,0.124343257,14580
98291,715,0.125109361,36300
98297,249.511477,0.047528336,19500
98302,654.7678,0.224806202,63789
98305,1229.4,0.170055606,19500
98307,421.966,0.166666667,36000
98308,996.8,0.12464986,15120
98309,2159.04,0.183606825,9000
98313,299.03558,0.19987198,48000
98314,3673.5,0.196722628,18600
98315,350.0035,0.259259259,6599.999999
98324,419.46047,0.125109361,7200
98328,870.21135,0.118942731,27000
98329,1105,0.145299145,20400
98333,712.5,0.191919192,13500
98334,220,0.166666667,9000
98335,429.597852,0.17681923,33000
98339,256.095775,0.236349752,8100
98342,20.73,0.130434783,8100
98343,43.197765,0.099504728,12900
98344,297.5,0.078341014,12900
98353,210,0.065420561,45000
98354,469.026,0.130434783,9000
98356,59.1816,0.193548387,9600.000001
98369,88.7337,0.099099099,13494
98371,1190,0.145299145,7049.999999
98372,747.5,0.130056546,12750
98374,392.77008,0.097472924,22500
98375,2420.2464,0.191265669,17400
98380,99.062208,0.21868896,27300
98381,1851.5,0.209173586,13800
98383,186.55344,0.24110192,18000
98386,252.4645001,0.047619048,13500
98389,757,0.131492097,18000
98390,398.302845,0.22148696,5932.8
98396,136.95,0.083661688,6300
98397,521.639424,0.109052031,28500
98399,1175.315111,0.143762308,22461.6
98400,1049.9965,0.259259259,15300
98403,95.733274,0.242366846,9360
98407,112.75,0.099099099,12780
98408,645.491,0.161425577,12960
98410,1194.72,0.19929538,9055.8
98412,1816.5246,0.248120301,23125.5
98415,1354,0.119253127,45900
98416,32.2345,0.18699187,7200
98417,325,0.115044248,3482.399999
98428,1040,0.206349206,16800
98429,661,0.209111041,13310.1
98431,56.88562,0.120028159,7499.999999
98433,819.597951,0.170055606,5850
98439,1313.99781,0.179655455,11100
98440,62.865012,0.226724405,15600
98446,29.008,0.242424242,11400
98449,3499.5,0.189167275,19500
98450,439.9989,0.099099099,13290
98452,542.750835,0.077065067,10500
98453,635.4,0.24110192,43500
98464,27.47514,0.094612947,25500
98467,635,0.112688554,24600
98470,629.1,0.065333209,36000
98471,238.8,0.165971643,5699.999999
98473,92.85678,0.200703381,14355
98481,2557.5,0.141630901,12750
98482,779.4,0.114965926,25650
98483,844.858,0.14893617,38485.2
98485,877.8,0.111427048,15000
98487,70,0.065420561,20250
98491,3034.651596,0.196916158,18600
98495,1026.2,0.226724405,29100
98496,490.96,0.166666667,19141.2
98502,205.91814,0.13111478,23100
98504,195.3597,0.18699187,749.9999988
98509,188.57585,0.103139013,52800
98510,142.96478,0.243570348,10800
98513,1075.2272,0.224806202,10500
98520,1086,0.067512122,30000
98521,685.89925,0.170124481,17400
98522,285,0.191919192,12000
98523,1349.5,0.21253642,39000
98524,25.149282,0.21253642,21997.2
98541,196.47344,0.154548529,7200
98544,361.031985,0.183873337,536.4
98546,1154.99769,0.187652315,12000
98547,1045,0.099099099,27000
98548,1842.4896,0.193548387,27300
98553,80,0.074074074,6900.000001
98555,1072.5,0.125109361,21322.2
98556,38.202458,0.242366846,7233.3
98559,561.421695,0.172527927,33000
98565,1799,0.152470548,15900
98569,0,0.221789883,34500
98570,516.75,0.116997792,48900
98572,645,0.114260407,6599.999999
98573,69.4,0.064896203,45000
98575,51.735975,0.17184265,9000
98577,316.4625,0.224806202,12716.7
98582,606.1405,0.259259259,16500
98583,769.65,0.180260677,33600
98595,699,0.122653097,21000
98601,230,0.18699187,9047.999999
98603,1270.8,0.24110192,12300
98604,399.858912,0.212102112,21600
98605,447.2565,0.130434783,9209.999999
98609,1629.03825,0.130359162,33600
98610,1375.55,0.184006528,10500
98611,570.1425,0.124726477,9000
98615,42.213924,0.230710055,16462.5
98620,416,0.094202899,9540
98622,1364,0.110320285,12675
98625,147.17645,0.126637555,7890.000001
98628,415.842759,0.245226055,9600.000001
98630,2001.75,0.210671718,18805.2
98631,1117.5,0.129677981,27900
98632,268.753225,0.097065463,11232
98635,140,0.065420561,12000
98639,244.263645,0.24110192,12757.8
98642,1039.15,0.228930527,14100
98645,56.88371,0.257609503,9450
98648,97.0398,0.224806202,7080.000001
98650,111.75315,0.116997792,8174.999999
98651,742.5027,0.118942731,12600
98652,1049.5,0.173485412,13200
98661,299,0.130056546,7499.999999
98662,630,0.173553719,36000
98664,775.24875,0.111111111,24750
98666,0,0.259259259,17700
98671,149.3709,0.173553719,15000
98673,4638,0.188245799,28500
98674,500,0.2,10800
98678,733.286008,0.203885041,13800
98683,85.6485,0.259259259,13500
98686,1079.6,0.21253642,45000
98691,527.3331,0.224806202,54300
98696,10.12966821,0.00990099,10800
98697,4960,0.165554072,36000
98704,353.4608,0.180327869,39000
98706,780,0.088838269,16650
98709,480,0.193548387,9000
98710,787.5,0.207920792,46200
98712,1757.7,0.200703381,16797.6
98713,1255.5,0.218139171,15600
98717,821.6964,0.122807018,15240
98718,116.0174,0.224806202,10500
98719,181.403523,0.24110192,15900
98720,2337.5,0.215686275,31500
98721,362.25,0.126561272,17100
98722,118.911089,0.140819658,9000
98731,2699.9919,0.212598425,54000
98734,601.5,0.107381951,15600
98735,1820.1402,0.212598425,672.0000012
98737,83.777515,0.169779992,30000
98739,262.47,0.167984025,24150
98741,262.9125,0.155761925,19500
98743,160.321284,0.222334552,9360
98747,2465,0.224806202,18600
98751,1642.664025,0.147121535,45000
98752,14.344583,0.079952158,15300
98755,17.572632,0.221729317,18600
98757,1199.9988,0.107142857,17100
98759,1907.5,0.214145383,14100
98761,1108.25,0.125109361,12442.5
98762,414,0.084249084,18000
98770,454.65,0.114965926,36000
98771,630.105,0.095022624,55500
98772,1733.998266,0.147775695,20550
98773,153.98901,0.21537858,24204.6
98780,223.9986,0.065420561,16500
98782,1206.00201,0.167360533,11700
98783,674.747301,0.21253642,16436.1
98785,62.5,0.058823529,19050
98786,249,0.107142857,11250
98789,521.256088,0.144421629,13500
98797,1870.798441,0.134873259,15600
98798,1363.5,0.131567521,13500
98804,966,0.243570348,24000
98805,410.7866,0.122807018,37620
98812,974,0.08875524,11100
98816,2749.8933,0.099099099,30000
98821,210.89475,0.141630901,15600
98823,1624.6064,0.159663866,16800
98830,74.753,0.259259259,14250
98835,719.548401,0.137856712,19344
98838,203.229271,0.242366846,26700
98843,565.82911,0.222999223,25200
98847,1726.92,0.137856712,10200
98849,1768,0.150237933,19500
98851,1131.5,0.134199134,12000
98853,1018.9095,0.259259259,7920
98854,139.6186,0.180327869,3255.000001
98857,2235,0.129677981,14400
98867,1500,0.111111111,18600
98880,132,0.099099099,6000.000001
98883,269.8974,0.212598425,567
98884,289.307655,0.185601433,13104
98891,3330.00185,0.156118143,23178.9
98897,717,0.106744082,8399.999999
98904,1127.5,0.184006528,9360
98905,889.91545,0.18200409,9000
98907,930,0.085086917,12338.4
98908,506.828035,0.114652501,910.5000012
98913,593.619957,0.199935995,23061.9
98924,437.5035,0.259259259,9900
98925,2073.0413,0.134199134,30000
98928,389.63632,0.135695765,8506.8
98932,2399.25,0.242366846,16500
98933,1232.5076,0.081726354,22500
98935,1139.6,0.221729317,31500
98938,0,0.242366846,18000
98939,2767.5,0.155761925,45000
98945,1049.9964,0.107142857,18000
98947,519.3,0.103460642,9600.000001
98949,34.17732,0.254565785,15364.2
98950,107.3812,0.224806202,13800
98951,164.502,0.152542373,9600.000001
98954,150.1268,0.134199134,13200
98955,1200.0015,0.130434783,37500
98956,180,0.082568807,9600.000001
98957,1023,0.145664246,8253
98959,232.1952,0.108416548,21090
98963,188.8542,0.212598425,16249.5
98967,405,0.166666667,8159.4
98968,770,0.099099099,12055.2
98979,151.18433,0.094612947,11100
98986,307.5,0.092970522,9049.5
98987,471.60262,0.207606973,6300
98994,475.2083,0.134199134,10200
99001,816.971505,0.119330691,9000
99003,660.8,0.248346362,12000
99007,1970.998905,0.098693105,10380
99009,484.3195,0.259259259,12000
99016,1206.98965,0.134199134,9600.000001
99020,3101.333,0.110320285,37500
99021,367.25,0.128084401,18000
99024,1610,0.243570348,21000
99025,714.99857,0.125109361,9299.999999
99039,559.598601,0.122730064,10500
99046,276.25,0.099504728,4392.600001
99048,902.4,0.231242312,12037.5
99050,863.6,0.177563944,15000
99059,49.6235,0.139932915,12600
99064,38.9325,0.224806202,6552
99065,715.868468,0.239485892,9000
99066,250,0.090909091,24000
99069,12.43424,0.153976311,8985.300001
99072,510.0476,0.145299145,9600.000001
99110,2250.081,0.130434783,18525.6
99115,1290.6196,0.145299145,29460
99116,147.6654,0.253731343,7409.999999
99121,271.1848,0.224806202,12600
99124,207,0.121265378,1800
99126,908.8,0.185136897,17100
99127,918.06615,0.168399168,12600
99128,1270.8,0.24110192,20217.6
99132,246.982428,0.23418594,12900
99137,75.486845,0.114652501,15600
99147,227.5,0.08045977,18000
99150,939.53628,0.092558984,15600
99151,207.4761,0.18699187,54000
99153,1020.8,0.203314213,6000.000001
99156,97.635013,0.104183463,13500
99158,695.6,0.148138683,10500
99160,1262,0.201533057,17400
99166,215.14686,0.165971643,6300
99168,435,0.080036799,22500
99169,183.49804,0.136442142,31740
99171,505.623384,0.183073278,9900
99173,972,0.139414802,18000
99176,65.5,0.061473487,16500
99180,9.526325,0.17184265,2880
99187,1298.064294,0.161495891,18000
99188,1731.95,0.239485892,15715.5
99195,750.2417,0.115044248,54000
99198,1476,0.155761925,18000
99199,1828.20645,0.168399168,5258.099999
99202,826.562569,0.206286213,7833.6
99203,170,0.145299145,2160
99206,420,0.122807018,3600
99210,393.646185,0.24110192,13466.4
99211,354.3048,0.107142857,30000
99212,415.223,0.130359162,12000
99213,514.08,0.109052031,28800
99219,2526.44626,0.144128723,16500
99224,137.954278,0.186595087,10238.4
99229,19.6785,0.130434783,5083.499999
99233,775,0.134199134,10800
99240,77.4098,0.206349206,18096
99241,2154.231649,0.163109884,14040
99243,638,0.203314213,9000
99245,1340,0.118165785,31500
99247,300.2673,0.18699187,8399.999999
99250,243.6812,0.075101739,12000
99252,1875,0.111111111,30000
99253,2598,0.114965926,27000
99255,700,0.259259259,8700.000001
99258,414,0.084249084,36600
99260,1399.941611,0.21253642,20.9999988
99261,720,0.193548387,10500
99269,1707,0.102172742,16500
99271,506.4844,0.077831059,34785.3
99272,216,0.125874126,13800
99287,537.498925,0.097065463,4608
99289,355.4145,0.259259259,14250
99290,445.201113,0.100152974,14400
99292,260,0.206349206,6000.000001
