,LoanStatus
27303,1
27306,0
27311,1
27314,1
27315,1
27317,1
27320,1
27323,1
27324,0
27326,1
27327,0
27329,1
27330,1
27335,0
27338,0
27340,1
27341,1
27343,1
27345,1
27348,1
27350,0
27352,1
27354,1
27355,1
27357,1
27363,1
27364,0
27369,0
27370,0
27372,1
27375,1
27376,1
27378,1
27380,0
27382,1
27383,0
27387,1
27392,1
27397,1
27398,0
27400,1
27401,0
27403,1
27404,0
27405,1
27409,1
27410,1
27412,1
27415,1
27416,0
27417,1
27418,1
27424,0
27425,0
27426,1
27427,1
27428,1
27429,1
27430,1
27433,0
27434,1
27436,0
27437,0
27443,1
27447,0
27454,1
27455,1
27458,0
27461,0
27462,1
27463,1
27464,1
27466,1
27467,0
27469,0
27474,1
27479,1
27482,1
27483,1
27485,0
27487,0
27491,1
27493,0
27494,0
27495,1
27497,0
27499,1
27500,1
27502,1
27503,0
27504,1
27505,1
27507,1
27508,1
27509,1
27510,1
27513,0
27514,1
27516,1
27518,1
27519,1
27523,1
27526,1
27527,1
27529,1
27530,1
27534,1
27535,0
27539,1
27542,1
27546,0
27548,1
27550,0
27552,1
27553,1
27555,1
27556,0
27557,1
27558,1
27561,1
27563,1
27564,1
27568,1
27570,1
27571,0
27572,1
27573,1
27575,1
27577,1
27579,1
27583,1
27584,1
27587,1
27588,1
27591,1
27593,0
27594,1
27599,1
27601,0
27602,1
27604,0
27605,0
27608,1
27609,0
27612,1
27613,0
27615,1
27616,1
27617,1
27622,1
27624,1
27628,1
27629,1
27631,1
27632,0
27634,0
27642,1
27643,1
27646,1
27648,1
27652,1
27653,1
27654,1
27655,0
27659,1
27663,1
27666,0
27667,0
27669,0
27670,0
27672,1
27678,1
27679,1
27681,1
27682,1
27684,1
27687,1
27689,0
27692,1
27695,1
27698,1
27699,0
27703,1
27706,1
27709,1
27710,1
27711,1
27713,1
27715,1
27716,1
27718,0
27719,0
27720,0
27726,1
27729,1
27730,0
27731,1
27736,0
27739,0
27740,1
27741,1
27744,0
27747,1
27749,1
27752,1
27753,1
27754,1
27755,1
27757,1
27759,1
27760,1
27763,1
27765,1
27766,0
27767,0
27769,0
27770,1
27771,1
27772,0
27773,1
27774,1
27778,1
27782,1
27783,1
27786,1
27788,1
27789,1
27790,1
27791,1
27793,1
27797,1
27798,1
27799,1
27802,1
27803,1
27806,1
27810,0
27811,1
27812,1
27813,0
27814,1
27816,1
27820,1
27821,0
27823,0
27824,1
27826,1
27827,1
27828,1
27829,1
27831,1
27834,1
27835,1
27836,1
27839,1
27842,1
27846,1
27847,0
27848,1
27850,1
27852,1
27853,1
27854,1
27855,0
27857,1
27859,1
27860,1
27862,0
27864,1
27866,1
27871,1
27872,1
27874,1
27876,1
27879,1
27880,0
27881,0
27882,1
27883,1
27885,1
27886,1
27887,1
27888,1
27890,1
27892,1
27893,0
27894,0
27895,1
27896,1
27897,1
27899,0
27900,0
27903,0
27904,1
27905,1
27906,0
27907,0
27909,1
27911,1
27913,0
27916,0
27917,1
27920,0
27921,1
27923,1
27925,0
27929,0
27931,1
27932,1
27933,0
27934,1
27935,1
27937,1
27939,0
27940,1
27943,1
27944,1
27945,1
27946,0
27948,1
27949,1
27950,1
27951,1
27952,1
27953,1
27956,0
27958,1
27959,1
27960,0
27961,1
27962,0
27966,1
27968,1
27970,1
27971,1
27972,1
27973,1
27974,1
27976,1
27984,1
27985,1
27988,0
27990,1
27993,1
27995,1
27997,1
27999,1
28000,1
28001,0
28008,1
28011,1
28012,0
28015,0
28017,0
28019,1
28020,0
28022,0
28023,1
28025,1
28026,1
28028,1
28029,1
28031,1
28032,1
28033,1
28034,1
28035,1
28040,1
28042,0
28045,1
28047,0
28048,1
28049,1
28051,0
28054,1
28055,1
28056,1
28057,1
28059,1
28060,1
28061,1
28066,1
28069,1
28070,0
28071,1
28072,0
28077,1
28080,1
28084,1
28085,1
28087,0
28090,1
28092,1
28093,1
28094,1
28095,1
28096,0
28097,1
28100,1
28101,1
28103,1
28107,1
28112,1
28115,1
28117,1
28119,1
28120,1
28121,1
28122,1
28123,1
28124,1
28128,1
28132,1
28133,0
28135,1
28136,1
28137,1
28138,0
28139,1
28140,1
28143,1
28144,0
28145,1
28149,1
28151,1
28152,1
28154,0
28155,1
28157,1
28160,1
28161,1
28162,1
28164,0
28165,1
28173,0
28174,1
28178,1
28179,1
28183,1
28185,1
28186,1
28189,0
28193,0
28195,1
28196,1
28199,0
28200,0
28201,1
28202,1
28204,0
28205,1
28206,1
28207,1
28209,1
28212,1
28215,0
28216,1
28217,1
28219,1
28222,1
28224,1
28227,1
28228,1
28229,1
28230,0
28231,1
28232,1
28233,1
28235,0
28238,0
28240,1
28241,0
28242,1
28244,1
28246,0
28248,1
28250,1
28252,1
28253,1
28254,1
28255,1
28256,1
28257,0
28259,1
28260,1
28262,0
28264,1
28265,1
28266,1
28267,1
28268,0
28274,1
28275,1
28276,1
28278,1
28281,1
28282,1
28283,0
28285,1
28286,1
28287,1
28288,0
28290,1
28291,1
28292,1
28293,1
28297,0
28301,1
28305,1
28306,1
28307,1
28308,0
28311,1
28312,1
28313,1
28316,0
28317,1
28321,0
28322,1
28326,1
28327,1
28328,1
28329,1
28331,1
28332,0
28333,0
28335,0
28336,1
28337,1
28339,1
28340,0
28343,1
28345,1
28350,1
28352,1
28353,1
28354,1
28355,1
28356,1
28357,1
28359,1
28360,1
28361,1
28362,1
28363,1
28364,0
28365,0
28366,0
28367,0
28368,1
28371,0
28372,1
28374,1
28376,1
28379,1
28380,0
28381,1
28384,1
28386,1
28391,1
28392,1
28393,1
28397,1
28398,1
28399,1
28403,1
28406,1
28409,1
28410,0
28411,1
28414,0
28416,1
28417,1
28418,0
28421,0
28426,1
28428,1
28433,1
28434,1
28435,1
28436,1
28437,1
28438,1
28439,1
28442,1
28446,1
28449,1
28451,1
28455,1
28456,1
28460,1
28461,1
28464,1
28466,1
28467,1
28468,1
28469,1
28471,1
28480,0
28481,0
28482,1
28484,1
28485,1
28486,1
28489,1
28491,1
28492,1
28493,1
28494,1
28495,1
28499,1
28505,1
28506,1
28508,1
28514,1
28518,1
28520,1
28521,1
28522,1
28523,1
28525,1
28527,0
28530,1
28534,1
28537,1
28538,0
28539,1
28540,1
28546,0
28552,1
28554,0
28555,1
28558,1
28559,1
28560,1
28561,0
28562,0
28563,1
28565,0
28567,1
28568,1
28570,0
28573,0
28574,1
28578,1
28579,1
28580,1
28581,1
28585,0
28586,1
28588,1
28593,1
28594,1
28595,1
28596,1
28597,1
28598,1
28601,1
28603,1
28604,0
28607,1
28608,0
28609,0
28611,1
28613,1
28615,1
28617,1
28619,0
28620,1
28623,1
28624,0
28626,0
28628,0
28629,0
28631,1
28632,1
28633,1
28634,1
28639,1
28642,1
28643,1
28644,1
28647,1
28649,1
28650,1
28659,0
28660,1
28661,1
28662,1
28664,1
28666,1
28667,0
28672,1
28673,1
28675,1
28676,1
28677,0
28679,1
28680,1
28681,1
28682,1
28684,1
28686,0
28689,0
28690,0
28691,0
28692,1
28693,1
28694,0
28695,0
28699,0
28701,1
28702,1
28703,0
28704,1
28706,1
28708,1
28709,1
28713,1
28714,1
28715,1
28719,1
28720,1
28721,0
28722,0
28723,1
28726,1
28728,0
28730,1
28731,1
28737,1
28738,1
28739,0
28741,1
28742,1
28745,1
28746,1
28747,1
28749,1
28750,1
28751,1
28752,1
28753,1
28754,0
28755,1
28756,1
28757,0
28759,0
28761,1
28763,1
28765,1
28766,1
28768,1
28772,1
28777,1
28780,1
28781,1
28782,1
28783,1
28784,0
28785,1
28788,1
28790,1
28792,1
28793,1
28794,0
28795,0
28797,1
28798,1
28799,1
28801,1
28802,0
28803,0
28804,1
28806,0
28807,0
28809,1
28816,1
28817,1
28819,1
28820,1
28821,1
28825,1
28828,0
28830,1
28832,1
28834,1
28836,1
28838,1
28840,1
28842,1
28843,1
28844,1
28846,0
28847,1
28850,1
28851,1
28852,1
28853,1
28858,1
28859,1
28861,1
28864,1
28865,1
28866,0
28867,0
28868,1
28869,0
28871,1
28873,1
28876,0
28877,1
28881,1
28883,1
28884,1
28889,1
28890,0
28891,1
28893,0
28895,1
28896,1
28897,0
28900,1
28902,0
28903,0
28904,1
28906,1
28908,1
28910,1
28911,0
28912,1
28914,1
28915,1
28916,1
28918,0
28919,1
28920,1
28923,1
28926,1
28928,1
28929,0
28930,1
28933,1
28934,1
28936,0
28937,1
28938,1
28939,1
28940,1
28942,1
28944,0
28945,1
28946,1
28947,1
28949,1
28952,1
28954,1
28957,1
28958,1
28959,0
28960,0
28962,1
28963,0
28964,1
28965,1
28966,1
28967,1
28969,1
28970,1
28971,1
28972,1
28973,1
28974,1
28978,1
28979,1
28980,1
28981,1
28983,1
28984,0
28985,1
28986,0
28987,1
28992,0
28993,1
28994,1
28995,1
28998,1
28999,1
29003,1
29004,1
29007,0
29010,1
29012,1
29014,1
29018,1
29020,1
29021,1
29027,1
29029,1
29031,0
29032,1
29034,0
29036,1
29037,1
29038,1
29041,1
29043,1
29045,1
29046,0
29048,0
29049,1
29050,1
29051,0
29053,0
29054,1
29055,1
29056,0
29059,1
29060,0
29061,0
29063,1
29065,1
29067,1
29069,0
29070,1
29071,1
29073,1
29074,1
29076,1
29077,1
29078,1
29079,1
29080,1
29082,1
29083,1
29084,1
29086,1
29087,1
29089,1
29090,1
29091,1
29099,1
29100,1
29106,0
29110,0
29111,1
29112,1
29113,0
29114,1
29116,1
29117,1
29120,0
29121,1
29123,1
29124,1
29125,1
29127,1
29128,1
29130,1
29132,1
29136,1
29138,1
29139,0
29140,1
29142,0
29146,0
29149,1
29150,1
29151,1
29152,0
29154,1
29155,1
29156,1
29157,1
29159,1
29162,1
29164,0
29165,1
29166,1
29167,0
29168,1
29170,1
29177,1
29178,0
29180,1
29183,0
29184,1
29189,1
29190,1
29194,1
29197,1
29198,1
29199,0
29200,1
29201,1
29203,1
29205,1
29206,0
29207,1
29210,1
29212,1
29213,1
29215,1
29218,1
29219,1
29222,1
29226,0
29227,1
29229,1
29233,0
29234,1
29235,0
29236,0
29237,1
29238,1
29240,1
29248,1
29249,1
29251,1
29252,0
29255,0
29257,1
29258,1
29262,0
29263,1
29265,1
29266,0
29267,1
29272,1
29273,0
29274,1
29275,1
29276,1
29277,1
29278,1
29279,1
29280,1
29282,1
29283,0
29284,1
29285,1
29286,1
29287,1
29290,1
29291,0
29293,1
29294,0
29296,1
29297,1
29298,1
29299,0
29304,1
29305,1
29306,1
29307,1
29308,1
29309,1
29310,1
29314,1
29320,1
29322,0
29324,1
29325,0
29330,0
29331,1
29332,1
29333,1
29336,1
29339,1
29340,0
29341,0
29342,1
29343,1
29344,1
29348,1
29349,0
29350,1
29352,1
29353,1
29355,1
29359,1
29360,1
29361,0
29364,1
29365,1
29366,1
29369,1
29370,1
29372,0
29374,0
29375,0
29377,1
29378,1
29385,1
29386,1
29387,1
29390,1
29392,1
29395,1
29397,0
29398,1
29400,0
29401,1
29402,1
29403,0
29410,0
29411,0
29412,1
29414,1
29415,0
29420,0
29421,1
29427,1
29429,0
29430,1
29433,1
29434,0
29435,0
29436,0
29438,1
29442,0
29443,1
29444,1
29446,1
29448,1
29449,1
29450,0
29452,1
29453,1
29454,1
29455,0
29456,1
29457,1
29460,1
29461,0
29466,1
29467,0
29469,1
29471,0
29473,1
29475,1
29477,1
29481,0
29483,1
29484,1
29487,0
29489,1
29490,1
29492,1
29495,1
29500,1
29501,1
29504,1
29505,1
29507,1
29508,1
29513,1
29515,1
29518,1
29521,1
29523,1
29529,1
29530,0
29532,1
29535,0
29536,1
29539,1
29541,0
29542,1
29543,1
29545,1
29546,1
29548,1
29555,0
29556,1
29563,1
29564,0
29565,1
29568,0
29571,1
29572,1
29573,0
29574,0
29576,1
29577,1
29586,1
29587,0
29592,0
29593,1
29595,0
29597,0
29598,1
29599,1
29600,0
29603,0
29606,1
29607,1
29608,1
29609,0
29610,1
29611,1
29612,1
29613,1
29615,0
29619,1
29622,0
29623,1
29625,1
29627,1
29629,1
29632,1
29633,1
29636,1
29637,1
29639,0
29641,1
29642,1
29643,0
29645,1
29646,1
29647,1
29649,1
29653,1
29655,0
29656,1
29657,1
29659,1
29663,1
29664,1
29665,1
29667,1
29669,1
29671,1
29673,1
29675,1
29676,1
29678,0
29679,0
29683,0
29685,0
29687,1
29691,0
29694,1
29696,1
29697,1
29699,0
29702,1
29705,1
29707,1
29711,1
29713,0
29717,1
29721,1
29722,1
29723,1
29724,0
29725,1
29727,0
29729,0
29731,1
29733,1
29735,0
29736,1
29738,0
29739,1
29740,1
29742,1
29743,1
29749,1
29750,1
29751,1
29752,1
29757,1
29758,1
29760,1
29762,1
29763,1
29764,0
29765,1
29766,1
29769,1
29770,1
29773,1
29775,0
29776,1
29778,0
29779,1
29782,0
29785,1
29787,1
29789,1
29790,0
29791,1
29794,0
29795,0
29799,1
29801,0
29802,1
29804,0
29805,1
29807,0
29808,0
29810,1
29811,1
29812,0
29814,1
29817,0
29818,1
29819,1
29821,1
29823,1
29825,1
29826,0
29827,1
29828,1
29829,1
29833,1
29834,0
29838,1
29840,1
29844,1
29845,1
29847,1
29848,0
29850,0
29851,1
29854,1
29855,1
29856,1
29859,1
29861,1
29862,1
29863,0
29864,1
29865,1
29870,1
29871,1
29876,1
29878,1
29879,0
29880,0
29883,1
29884,0
29885,1
29886,1
29889,1
29890,1
29893,1
29894,1
29896,0
29897,1
29900,0
29902,0
29904,1
29905,0
29906,1
29907,0
29914,1
29916,1
29920,0
29921,1
29922,1
29926,0
29927,0
29928,0
29929,0
29930,1
29931,1
29935,0
29936,0
29938,1
29940,0
29942,1
29944,1
29945,1
29947,1
29948,1
29951,0
29952,1
29953,1
29956,1
29960,1
29961,1
29962,1
29963,0
29965,1
29966,1
29967,1
29970,0
29971,1
29976,0
29977,1
29978,1
29979,1
29980,1
29983,1
29984,1
29985,1
29986,1
29989,1
29990,1
29993,0
29999,1
30001,0
30003,1
30005,0
30007,1
30011,0
30012,1
30013,0
30015,1
30018,0
30019,0
30020,0
30021,1
30022,1
30025,1
30026,1
30028,1
30029,1
30031,1
30032,1
30033,0
30039,1
30041,1
30046,1
30047,1
30050,1
30054,1
30056,1
30059,1
30060,1
30061,1
30062,0
30063,0
30064,1
30065,1
30069,1
30070,1
30073,1
30076,0
30077,1
30078,0
30080,0
30086,1
30088,0
30091,1
30095,1
30097,1
30099,1
30100,1
30103,1
30104,1
30110,1
30112,1
30114,1
30116,1
30117,1
30121,1
30126,1
30128,0
30129,1
30130,1
30131,0
30135,1
30138,1
30141,0
30143,0
30144,1
30146,0
30148,1
30151,1
30157,1
30158,0
30159,1
30162,1
30163,1
30164,1
30165,1
30167,1
30168,1
30169,1
30172,1
30173,1
30174,0
30176,1
30179,1
30180,1
30184,1
30185,1
30190,1
30191,1
30192,1
30193,1
30194,0
30197,0
30202,0
30205,1
30208,1
30209,1
30211,0
30216,0
30217,1
30219,1
30220,1
30222,1
30223,0
30226,1
30227,1
30228,0
30231,1
30232,1
30233,1
30235,1
30236,1
30238,1
30244,1
30245,1
30249,1
30253,0
30254,1
30255,0
30257,1
30260,0
30261,1
30264,1
30267,1
30268,1
30269,1
30270,0
30271,0
30274,0
30276,0
30278,1
30279,1
30282,1
30283,1
30284,1
30285,1
30286,1
30288,1
30289,1
30291,0
30296,1
30298,0
30302,1
30303,1
30304,1
30306,1
30307,0
30308,1
30309,1
30310,1
30311,0
30312,1
30315,0
30316,0
30317,1
30318,1
30321,1
30323,1
30324,1
30325,1
30326,0
30327,1
30329,1
30332,1
30336,0
30338,1
30339,1
30341,1
30343,0
30349,1
30351,1
30356,1
30360,1
30363,1
30364,1
30365,1
30372,1
30373,1
30376,1
30377,1
30378,1
30380,1
30383,1
30384,1
30385,1
30386,1
30387,1
30390,1
30392,1
30395,1
30397,1
30398,1
30404,1
30407,0
30408,1
30411,1
30413,1
30414,1
30416,1
30417,1
30419,0
30423,1
30424,1
30425,1
30428,1
30434,1
30437,1
30438,1
30439,1
30442,1
30443,1
30444,1
30448,1
30449,0
30450,0
30451,1
30452,1
30459,1
30460,1
30465,1
30472,0
30473,1
30475,1
30476,0
30478,0
30480,1
30481,1
30482,1
30485,1
30489,1
30490,1
30491,1
30492,1
30494,0
30495,1
30496,1
30498,1
30499,0
30500,0
30503,1
30506,0
30512,0
30513,1
30515,1
30516,1
30517,1
30518,1
30519,1
30522,0
30524,1
30525,1
30527,0
30528,1
30534,1
30536,0
30538,1
30541,0
30542,1
30546,0
30550,0
30552,1
30553,1
30554,0
30556,1
30557,0
30559,1
30561,1
30562,1
30566,1
30569,1
30574,1
30578,1
30580,1
30581,0
30582,1
30583,0
30584,1
30585,1
30587,1
30589,1
30590,1
30591,1
30592,1
30593,1
30600,0
30604,1
30608,1
30609,0
30610,1
30616,1
30617,1
30621,1
30623,1
30626,1
30627,0
30629,1
30631,1
30634,1
30635,1
30637,1
30639,1
30643,1
30646,1
30648,0
30651,1
30657,1
30661,1
30664,1
30665,0
30666,1
30668,1
30669,0
30671,1
30673,0
30674,1
30676,1
30680,1
30681,0
30682,1
30683,0
30686,1
30692,1
30694,0
30697,1
30699,1
30702,1
30703,1
30706,1
30708,1
30710,0
30713,1
30714,1
30715,0
30716,1
30718,1
30721,1
30724,1
30725,0
30726,0
30730,1
30732,1
30734,1
30736,0
30737,1
30739,1
30741,1
30742,0
30744,0
30746,1
30748,0
30754,0
30755,1
30758,1
30759,1
30764,1
30765,0
30769,1
30770,1
30772,1
30775,1
30776,1
30780,1
30781,1
30783,1
30784,1
30787,1
30788,1
30789,1
30790,1
30792,1
30793,1
30794,0
30797,0
30799,1
30801,1
30805,1
30806,1
30808,0
30812,0
30813,1
30814,1
30816,1
30818,1
30819,0
30820,1
30821,1
30823,0
30824,0
30826,1
30827,0
30829,0
30830,1
30831,1
30832,1
30839,1
30840,0
30841,1
30845,1
30847,1
30848,1
30853,1
30854,1
30855,1
30861,1
30864,1
30867,1
30871,0
30876,1
30877,1
30878,1
30881,1
30882,1
30887,1
30888,1
30889,0
30890,1
30892,1
30895,1
30897,1
30898,1
30899,1
30902,1
30903,1
30904,1
30906,1
30907,1
30908,0
30910,0
30915,0
30916,1
30917,0
30918,1
30920,1
30922,1
30923,1
30924,0
30929,1
30933,1
30934,1
30936,1
30938,1
30944,0
30945,0
30949,0
30950,0
30954,0
30955,1
30956,1
30957,1
30959,1
30960,0
30961,1
30962,1
30966,1
30967,1
30968,1
30971,1
30972,1
30974,1
30975,0
30976,1
30977,1
30981,1
30987,1
30989,1
30991,1
30993,1
30994,1
30995,1
30996,1
31001,0
31002,0
31007,1
31016,1
31017,1
31018,1
31020,0
31022,0
31023,0
31024,1
31025,1
31026,0
31027,1
31028,1
31029,1
31031,1
31032,1
31033,1
31034,1
31035,1
31039,1
31040,1
31043,1
31044,1
31045,1
31046,1
31047,0
31048,1
31049,0
31054,0
31055,1
31056,1
31058,1
31060,1
31061,1
31065,1
31066,1
31068,0
31069,1
31071,1
31072,1
31075,1
31076,1
31077,1
31078,1
31080,1
31081,1
31082,1
31084,0
31087,1
31088,1
31089,1
31090,1
31093,1
31099,1
31105,1
31107,1
31108,1
31114,1
31118,0
31120,1
31123,1
31124,0
31126,1
31127,1
31128,1
31129,0
31131,0
31133,1
31134,1
31136,1
31141,1
31142,1
31143,1
31146,1
31147,1
31148,0
31149,1
31151,1
31153,1
31154,0
31159,1
31160,1
31163,1
31164,1
31165,1
31166,1
31167,1
31168,0
31169,1
31171,1
31172,1
31175,1
31176,1
31177,1
31179,0
31181,0
31182,1
31183,1
31185,1
31188,1
31189,0
31191,1
31192,0
31198,0
31202,1
31206,1
31207,1
31208,0
31210,1
31211,0
31212,1
31213,0
31214,0
31216,1
31218,1
31221,1
31222,1
31224,0
31225,1
31226,0
31228,1
31231,1
31232,1
31235,1
31237,1
31239,1
31241,1
31242,1
31243,1
31245,0
31246,1
31248,1
31252,1
31253,1
31255,1
31257,0
31261,1
31262,0
31263,1
31264,1
31266,1
31270,1
31271,1
31272,1
31273,0
31277,1
31279,1
31280,1
31282,1
31283,1
31284,1
31286,0
31287,1
31288,0
31289,1
31290,1
31291,1
31293,1
31294,0
31296,1
31297,1
31299,1
31300,1
31301,0
31302,1
31305,1
31307,1
31308,0
31310,1
31312,1
31313,1
31315,1
31316,0
31318,1
31324,0
31325,1
31328,1
31329,0
31330,1
31331,0
31332,1
31336,1
31338,1
31340,1
31341,1
31343,0
31344,1
31349,1
31353,1
31354,1
31355,0
31356,1
31357,1
31359,1
31361,1
31365,1
31366,1
31371,1
31372,1
31373,1
31374,1
31375,1
31376,0
31378,1
31379,1
31381,0
31382,0
31383,1
31385,0
31386,0
31392,1
31395,1
31398,1
31399,1
31401,0
31403,1
31406,0
31408,1
31409,1
31412,1
31415,1
31421,1
31422,0
31424,1
31425,1
31429,1
31430,1
31436,0
31439,1
31440,1
31441,1
31442,0
31443,1
31445,1
31446,1
31447,1
31451,1
31452,1
31453,1
31456,0
31461,0
31462,0
31466,0
31467,1
31468,1
31471,1
31472,1
31477,1
31478,1
31480,1
31482,1
31483,1
31487,1
31488,1
31491,1
31493,1
31495,0
31497,1
31498,0
31500,0
31501,1
31502,0
31505,0
31506,0
31507,1
31508,0
31510,1
31511,1
31513,0
31515,0
31517,0
31520,1
31521,1
31522,1
31523,1
31525,1
31530,1
31533,0
31534,1
31535,0
31537,0
31538,1
31542,0
31546,1
31547,1
31548,1
31550,0
31552,1
31554,0
31556,1
31558,0
31559,1
31566,1
31567,1
31572,0
31573,1
31574,1
31575,0
31578,0
31581,1
31583,1
31584,1
31588,1
31590,1
31594,0
31595,1
31598,0
31599,1
31600,0
31601,1
31603,1
31605,1
31606,1
31608,1
31614,1
31617,0
31618,1
31619,1
31622,1
31623,1
31625,1
31626,1
31629,1
31631,1
31638,1
31639,1
31640,1
31642,1
31643,1
31646,1
31648,1
31651,1
31654,1
31655,1
31656,1
31657,0
31658,1
31660,1
31662,0
31665,1
31668,1
31669,1
31671,0
31672,1
31674,0
31675,1
31677,1
31679,1
31682,0
31683,0
31685,1
31686,1
31688,1
31689,0
31690,1
31692,1
31694,1
31695,1
31697,1
31701,0
31703,1
31705,1
31706,1
31707,1
31708,1
31711,1
31715,1
31716,1
31719,1
31720,0
31724,0
31725,1
31727,0
31729,1
31732,1
31734,1
31735,1
31737,0
31740,1
31746,1
31748,1
31749,1
31754,1
31757,1
31762,1
31763,1
31766,1
31767,1
31771,1
31774,0
31779,1
31780,1
31781,1
31782,0
31784,1
31790,1
31791,1
31795,0
31796,1
31797,1
31798,1
31799,1
31801,0
31803,0
31804,1
31806,1
31807,1
31809,1
31812,1
31813,0
31814,0
31819,1
31828,1
31829,0
31830,0
31832,1
31833,1
31834,0
31837,1
31841,0
31843,1
31846,1
31847,1
31848,0
31849,1
31854,1
31855,1
31859,1
31864,1
31865,1
31866,1
31867,1
31869,0
31871,1
31872,1
31874,1
31875,1
31876,0
31877,1
31878,0
31879,1
31882,1
31885,1
31886,1
31887,1
31888,1
31889,0
31892,1
31893,1
31895,1
31896,1
31897,1
31899,0
31903,0
31906,1
31908,1
31909,1
31912,1
31913,1
31915,1
31916,1
31918,1
31919,1
31920,1
31921,0
31922,1
31923,1
31924,1
31928,0
31930,1
31931,0
31933,1
31934,1
31935,1
31936,1
31938,1
31941,0
31943,0
31948,1
31951,0
31953,0
31954,1
31956,0
31957,0
31958,1
31959,1
31961,1
31962,1
31965,0
31966,1
31969,1
31972,1
31973,0
31977,1
31979,1
31980,1
31982,1
31984,0
31985,0
31986,0
31991,1
31992,1
31996,0
31997,1
31998,1
31999,1
32001,1
32002,0
32003,1
32006,1
32007,0
32008,1
32009,1
32012,0
32013,1
32018,1
32019,1
32020,1
32024,0
32025,1
32027,1
32029,1
32033,1
32035,1
32036,1
32037,1
32039,0
32041,1
32044,0
32045,0
32047,1
32048,1
32050,1
32051,1
32052,1
32053,1
32055,1
32056,1
32057,0
32058,1
32059,1
32060,1
32062,1
32063,1
32064,1
32066,0
32067,1
32075,0
32076,0
32080,0
32081,1
32083,1
32084,0
32086,1
32090,1
32091,1
32094,1
32095,1
32096,1
32097,1
32099,1
32102,0
32103,1
32104,1
32106,1
32107,1
32108,0
32109,0
32110,1
32111,1
32114,1
32116,1
32118,1
32120,0
32122,1
32123,1
32125,1
32127,0
32129,1
32131,0
32136,1
32137,0
32138,1
32141,1
32142,1
32143,1
32150,1
32151,1
32152,0
32157,1
32160,0
32161,1
32162,0
32168,1
32169,1
32172,1
32173,0
32175,1
32177,1
32181,1
32182,1
32183,1
32184,1
32185,1
32187,1
32191,1
32192,1
32193,1
32197,1
32201,1
32202,1
32203,1
32207,1
32209,1
32210,1
32211,1
32213,0
32215,1
32217,1
32220,1
32221,0
32223,1
32225,1
32226,1
32228,1
32230,1
32231,0
32233,0
32234,0
32235,1
32237,1
32238,1
32239,1
32241,0
32243,1
32244,1
32248,0
32249,0
32253,1
32255,1
32256,0
32258,0
32260,1
32262,1
32263,1
32264,0
32268,1
32269,1
32270,1
32271,1
32273,1
32276,1
32277,1
32278,1
32281,1
32282,0
32286,1
32287,1
32291,1
32292,1
32295,1
32298,1
32299,0
32302,1
32307,1
32311,1
32318,1
32319,1
32320,1
32323,1
32328,0
32329,0
32330,1
32335,1
32337,1
32339,1
32340,1
32344,1
32346,1
32349,1
32351,1
32352,0
32355,1
32360,1
32361,1
32363,1
32364,0
32367,0
32368,0
32371,1
32372,1
32375,0
32377,1
32378,1
32379,1
32380,1
32381,0
32383,1
32384,1
32385,0
32386,1
32389,0
32390,0
32392,1
32398,1
32399,1
32401,0
32402,1
32403,0
32405,1
32408,1
32410,0
32411,0
32418,1
32420,1
32421,0
32422,1
32425,1
32426,0
32429,1
32430,0
32432,1
32436,1
32438,0
32439,0
32440,0
32441,1
32445,1
32447,1
32455,1
32457,1
32462,1
32463,1
32464,1
32465,1
32467,1
32470,1
32472,1
32475,1
32477,1
32478,1
32479,1
32480,1
32483,1
32485,1
32486,1
32488,1
32489,1
32491,1
32492,1
32494,1
32495,1
32496,1
32498,0
32499,0
32500,1
32501,0
32504,0
32506,1
32507,0
32508,1
32509,1
32511,1
32513,1
32514,1
32515,1
32516,1
32517,1
32519,1
32522,1
32523,1
32528,1
32529,1
32530,1
32531,1
32533,1
32534,1
32535,0
32537,1
32538,1
32539,1
32541,1
32544,1
32547,0
32548,1
32553,1
32555,1
32556,0
32557,1
32558,1
32566,1
32568,1
32572,1
32573,1
32574,1
32577,1
32579,1
32580,1
32582,1
32585,0
32587,0
32588,1
32590,1
32591,1
32592,1
32594,1
32595,1
32597,0
32598,1
32599,0
32602,0
32606,1
32609,1
32610,1
32613,0
32615,0
32616,1
32618,1
32619,1
32620,1
32621,1
32625,1
32627,0
32631,0
32632,1
32633,1
32636,1
32637,0
32638,0
32639,1
32640,1
32643,1
32644,1
32652,0
32654,0
32656,0
32671,0
32672,1
32673,1
32674,1
32675,0
32676,1
32677,1
32679,1
32682,1
32684,1
32685,1
32686,0
32687,1
32690,1
32691,1
32692,1
32698,1
32700,1
32701,1
32702,1
32707,1
32708,0
32711,1
32712,1
32713,0
32714,1
32715,1
32717,0
32718,1
32719,0
32720,0
32723,1
32724,0
32727,1
32728,1
32730,0
32731,1
32732,1
32735,1
32736,1
32737,0
32740,1
32745,1
32747,1
32749,1
32750,1
32755,1
32756,1
32759,1
32760,0
32763,1
32764,1
32765,1
32766,1
32768,1
32771,1
32772,0
32774,0
32775,1
32777,1
32781,1
32785,1
32786,1
32788,0
32793,1
32794,1
32796,1
32797,1
32798,1
32799,0
32800,1
32801,1
32802,1
32804,1
32806,1
32807,1
32810,1
32811,0
32813,1
32814,1
32815,1
32820,1
32821,1
32826,1
32827,1
32828,1
32829,1
32830,1
